"dcas_bbl","dcas_hnum","display_hnum","dcas_sname","sname_1b","parcel_name","display_name","agency","primary_use_code","primary_use_text","reviewed"
"3044880001","2676","2676","LINDEN BOULEVARD","LINDEN BOULEVARD","LOUIS H. PINK HOUSES & SENR CR","LOUIS H. PINK HOUSES AND SENR CR","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"3045100001","1258","1258","LORING AVENUE","LORING AVENUE","LOUIS PINK HOUSES & PLAYGROUND","LOUIS PINK HOUSES AND PLAYGROUND","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"3045100001","1258","1258","LORING AVENUE","LORING AVENUE","LOUIS PINK HOUSES & PLAYGROUND","LOUIS PINK HOUSES AND PLAYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"3045300001","757","757","WORTMAN AVENUE","WORTMAN AVENUE","PS 224 & PLAYGROUND (JOP)","PS 224 AND PLAYGROUND (JOP)","EDUC","211","ELEMENTARY SCHOOL",
"3045300001","757","757","WORTMAN AVENUE","WORTMAN AVENUE","PS 224 & PLAYGROUND (JOP)","PS 224 AND PLAYGROUND (JOP)","PARKS","430","PLAYGROUND/SPORTS AREA",
"3045550001","803","803","FORBELL STREET","FORBELL STREET","BK DERELICT VEHICLE OFFICE","BROOKLYN DERELICT VEHICLE OFFICE","SANIT","940","COMBINED MAINTENANCE/STORAGE FACILITY",
"3045860925","633","633","SCHROEDERS AVENUE","SCHROEDERS AVENUE","FUTURE GATEWAY ESTATES PLYGRND","FUTURE GATEWAY ESTATES PLAYGROUND","PARKS","440","PARK",
"3045990001","1100","1100","E N Y AVE","EAST NORTH Y AVENUE","PS 189 & PS 189 MINI SCHL&PLGD","PS 189 AND PS 189 MINI SCHL&PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3046060025","905","905","WINTHROP STREET","WINTHROP STREET","JHS 232 & PLAYGROUND","JHS 232 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"3046230028","133","133","EAST   53 STREET","EAST   53 STREET","PS 268 & PLAYGROUND","PS 268 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3046480001","1074","1074","CLARKSON AVENUE","CLARKSON AVENUE","PS 219 & PLYGROUND","PS 219 AND PLYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3046480001","1074","1074","CLARKSON AVENUE","CLARKSON AVENUE","PS 219 & PLYGROUND","PS 219 AND PLYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"3046650005","978","978","LENOX ROAD","LENOX ROAD","F.H.A..5","FHA 5","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"3046690037","373","373","EAST 94 STREET","EAST   94 STREET","JHS 252 & PLAYGROUND","JHS 252 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3046730001","684","684","LINDEN BOULEVARD","LINDEN BOULEVARD","PS 135 & PLAYGROUND","PS 135 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3047390001","5404","5404","TILDEN AVENUE","TILDEN AVENUE","PS 244 & PLAYGROUND","PS 244 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3047420001","5800","5800","TILDEN AVENUE","TILDEN AVENUE","SAMUEL J.TILDEN & ATH. FIELD","SAMUEL J.TILDEN AND ATH. FIELD","EDUC","213","ACADEMIC HIGH SCHOOL",
"3047440001","5909","5909","BEVERLEY ROAD","BEVERLEY ROAD","JHS 285 & PLAYGROUND","JHS 285 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"3047530001","9301","9301","AVE B. & EAST 93RD ST","AVENUE B & EAST   93 STREET","PS 233 & PLAYGROUND","PS 233 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3047690025","4801","4801","AVENUE D","AVENUE D","PS 208 & PLAYGROUND","PS 208 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3047940026","532","532","ALBANY AVENUE","ALBANY AVENUE","PS 91 MINI-SCHOOL & PLAYGROUND","PS 91 MINI-SCHOOL AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3047950016","728","728","EAST NEW YORK AVENUE","EAST NEW YORK AVENUE","REID HSES/CHRSTPHR BLENMAN SC","REID HOUSES/CHRSTPHR BLENMAN SC","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"3048150020","490","490","FENIMORE STREET","FENIMORE STREET","PS 397 & PLAYGROUND","PS 397 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3048250071","105","105","EAST   45 STREET","EAST   45 STREET","F.H.A..3","FHA 3","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"3048440001","525","525","LENOX ROAD","LENOX ROAD","PS 235 & PLAYGROUND","PS 235 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3049040010","1023","1023","NEW YORK AVENUE","NEW YORK AVENUE","PS 181  MINI-SCHOOL&PLAYGROUND","PS 181  MINI-SCHOOL AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3049650001","3109","3109","NEWKIRK AVENUE","NEWKIRK AVENUE","PS 269 AX & (OLD 89 BKLYN)","PS 269 AX AND (OLD 89 BROOKLYN)","EDUC","211","ELEMENTARY SCHOOL",
"3049880066","4105","4105","FARRAGUT ROAD","FARRAGUT ROAD","PS 198 & PLAYGROUND","PS 198 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3050300072","237","237","MAPLE STREET","MAPLE STREET","MAPLE ST OPEN SPACE & GARDEN","MAPLE ST OPEN SPACE AND GARDEN","PARKS","472","COMMUNITY GARDEN",
"3050750001","18","18","MALBOROUGH ROAD","MALBOROUGH ROAD","PS 249 & PLAYGROUND","PS 249 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3050780032","1725","1725","CHURCH AVENUE","CHURCH AVENUE","CHURCH AVE. STATION","CHURCH AVENUE STATION","MTA","861","TRANSIT WAY",
"3051100025","72","72","VERONICA PLACE","VERONICA PLACE","IS 246 & PLAYGROUND","IS 246 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"3051110023",,"","SNYDER AVE","SNYDER AVENUE","67TH PCT OFF-STREET PARKING","67TH PRECINCT OFF-STREET PARKING","NYPD","1020","OUTDOOR PARKING",
"3051110024","280","280","SNYDER AVENUE","SNYDER AVENUE","ENG.248  67 PCT","ENG.248  67 PRECINCT","FIRE","520","FIREHOUSE",
"3051110024","280","280","SNYDER AVENUE","SNYDER AVENUE","ENG.248  67 PCT","ENG.248  67 PRECINCT","NYPD","510","POLICE STATION",
"3051110059","2735","2735","ALBEMARLE ROAD","ALBEMARLE ROAD","67TH PCT OFF-STREET PARKING","67TH PRECINCT OFF-STREET PARKING","NYPD","1020","OUTDOOR PARKING",
"3051110060","2733","2733","ALBEMARLE ROAD","ALBEMARLE ROAD","67TH PCT OFF-STREET PARKING","67TH PRECINCT OFF-STREET PARKING","NYPD","1020","OUTDOOR PARKING",
"3052320001","610-612","610-612","WESTMINSTER ROAD","WESTMINSTER ROAD","PS 217 & PLAYGROUND","PS 217 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3052570001","1625-47","1625-47","11 AVENUE","11 AVENUE","PS 154 & PLGRND-W TERRACE SCH","PS 154 AND PLGRND-W TERRACE SCH","EDUC","211","ELEMENTARY SCHOOL",
"3053190001","70","70","OCEAN PARKWAY","OCEAN PARKWAY","PS 130 & PLAYGROUND","PS 130 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3053230032","1-23","1-23","ALBEMARLE ROAD","ALBEMARLE ROAD","PS 230 & PLAYGROUND (JOP)","PS 230 AND PLAYGROUND (JOP)","EDUC","211","ELEMENTARY SCHOOL",
"3053230032","1-23","1-23","ALBEMARLE ROAD","ALBEMARLE ROAD","PS 230 & PLAYGROUND (JOP)","PS 230 AND PLAYGROUND (JOP)","PARKS","430","PLAYGROUND/SPORTS AREA",
"3053620021","4200","4200","16 AVENUE","16 AVENUE","PS 223 & PLAYGROUND","PS 223 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"3053670025",,"","DAHILL RD","DAHILL ROAD","JESSIE&CHARLES DOME PLAYGROUND","JESSIE AND CHARLES DOME PLAYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"3053710001","202","202","AVENUE C","AVENUE C","PS 179 & PLAYGROUND","PS 179 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3053910001","700","700","CORTELYOU ROAD","CORTELYOU ROAD","IS 62 & PLAYGROUND","IS 62 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"3054230021","154","154","LAWRENCE AVENUE","LAWRENCE AVENUE","N.Y.C.P.D. 70TH PRECINCT","NYPD 70TH PRECINCT","NYPD","510","POLICE STATION",
"3054450001","4715","4715","18 AVENUE","18 AVENUE","PS 192 & PLAYGROUND","PS 192 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3054951101","5301","5301","53 STREET","53 STREET","PS 121 & PLAYGROUND","PS 121 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3055020043","5822","5822","16 AVENUE","16 AVENUE","66TH POLICE PCT. STATION HOUSE","66TH POLICE PRECINCT STATION HOUSE","NYPD","510","POLICE STATION",
"3055190001","6015","6015","18 AVENUE","18 AVENUE","PS 48 & PLAYGROUND","PS 48 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3055370006","0","","15 AVENUE","15 AVENUE","NEW UTRECHT STA.HOUSE 15TH AVE","NEW UTRECHT STA.HOUSE 15TH AVENUE","MTA","861","TRANSIT WAY",
"3055400004","6309-15","6309-15","18 AVENUE","18 AVENUE","18 AVE. STATION","18 AVENUE STATION","MTA","861","TRANSIT WAY",
"3055510018","6500-16","6500-16","16 AVENUE","16 AVENUE","IS 227 & PLAYGROUND","IS 227 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"3055710001","6701","6701","2O AVE","2 O AVENUE","PS 205 & PLAYGROUND","PS 205 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3055820002",,"","NEW UTRECHT AVE","NEW UTRECHT AVENUE","BMT W. END LINE & 9TH AVE STA","BMT W. END LINE AND 9TH AVENUE STATION","MTA","861","TRANSIT WAY",
"3055960001",,"","10 AVENUE","10 AVENUE","NICHOLAS A. BRIZZI PLGD","NICHOLAS A. BRIZZI PLAYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"3056000001","4201","4201","14 AVENUE","14 AVENUE","PS 164 & PLAYGROUND","PS 164 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3056030001","4305","4305","FT HAMILTON PARKWAY","FT HAMILTON PARKWAY","PS 131 & PLAYGROUND","PS 131 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3056530021","5105","5105","FT HAMILTON PARKWAY","FT HAMILTON PARKWAY","PS 160 & PLAYGROUND","PS 160 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3057020001","1031","1031","59 STREET","59 STREET","PS 105 & PLAYGROUND","PS 105 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3057740001","1225","1225","69 STREET","69 STREET","PS 176 & PLAYGROUND","PS 176 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3058170055","333","333","65 STREET","65 STREET","N.Y.C.P.D. 68TH PRECINCT","NYPD 68TH PRECINCT","NYPD","510","POLICE STATION",
"3058430001",,"","SHORE ROAD","SHORE ROAD","LEIF ERICSON PARK & SQUARE","LEIF ERICSON PARK AND SQUARE","PARKS","440","PARK",
"3058450001",,"","SHORE ROAD","SHORE ROAD","LEIF ERICSON PARK & SQUARE","LEIF ERICSON PARK AND SQUARE","PARKS","440","PARK",
"3058460001",,"","SHORE ROAD","SHORE ROAD","LEIF ERICSON PARK & SQUARE","LEIF ERICSON PARK AND SQUARE","PARKS","440","PARK",
"3058500030","350","350","67 STREET","67 STREET","TELECOM ARTS & TECH HS","TELECOM ARTS AND TECH HS","EDUC","213","ACADEMIC HIGH SCHOOL",
"3058900001","211","211","72 STREET","72 STREET","PS 102 & PLAYGROUND","PS 102 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3058990001","7109","7109","6 AVENUE","6 AVENUE","PS 170 & PLAYGROUND","PS 170 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3059230001","7305","7305","FT HAMILTON PARKWAY","FT HAMILTON PARKWAY","JHS 259 & PLAYGROUND","JHS 259 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"3059730001","7805","7805","7 AVENUE","7 AVENUE","PS 127 & PLAYGROUND","PS 127 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3060130001","8301","8301","SHORE ROAD","SHORE ROAD","FT.HAMILTON HS & PLAYGROUND","FT.HAMILTON HS AND PLAYGROUND","EDUC","213","ACADEMIC HIGH SCHOOL",
"3060130001","8301","8301","SHORE ROAD","SHORE ROAD","FT.HAMILTON HS & PLAYGROUND","FT.HAMILTON HS AND PLAYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"3060430001","8601","8601","RIDGE BOULEVARD","RIDGE BOULEVARD","PS 185 & PLAYGROUND","PS 185 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3060880001","9115","9115","5 AVENUE","5 AVENUE","PS 104 & PLAYGROUND","PS 104 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3061400001","7420","7420","SHORE ROAD","SHORE ROAD","JOHN PAUL JONES/SHORE ROAD PK","JOHN PAUL JONES/SHORE ROAD PARK","PARKS","440","PARK",
"3061740036","7000","7000","21 AVENUE","21 AVENUE","PS 247 & PLAYGROUND","PS 247 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3061800001","7115","7115","15 AVENUE","15 AVENUE","PS 112 & PLAYGROUND","PS 112 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3062390001","7601","7601","19 AVENUE","19 AVENUE","PS 186 & PLAYGROUND","PS 186 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3062530085",,"","BAY PARKWAY","BAY PARKWAY","BEALIN SQUARE SETH LOW PLGD","BEALIN SQUARE SETH LOW PLAYGROUND","PARKS","440","PARK",
"3062710001","1601","1601","80 STREET","80 STREET","NEW UTRECHT HS & PLAYGROUND","NEW UTRECHT HS AND PLAYGROUND","EDUC","213","ACADEMIC HIGH SCHOOL",
"3062780022","8010","8010","12 AVENUE","12 AVENUE","PS 201 & PLAYGROUND (JOP)","PS 201 AND PLAYGROUND (JOP)","EDUC","212","INTERMEDIATE SCHOOL",
"3062780022","8010","8010","12 AVENUE","12 AVENUE","PS 201 & PLAYGROUND (JOP)","PS 201 AND PLAYGROUND (JOP)","PARKS","430","PLAYGROUND/SPORTS AREA",
"3062940001","8101","8101","15 AVENUE","15 AVENUE","PS 204 & PLAYGROUND","PS 204 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3063150001",,"","18 AVE","18 AVENUE","GUISEPPE GARIBALDI PLGD","GUISEPPE GARIBALDI PLAYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"3063290032","2075","2075","84 STREET","84 STREET","PS 128 & PLAYGROUND","PS 128 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3063910024","1400","1400","BENSON AVENUE","BENSON AVENUE","PS 229 & PLAYGROUND","PS 229 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3063990026","1664-78","1664-78","BENSON AVENUE","BENSON AVENUE","P.S. 163 & PLAYGROUND (K163)","P.S. 163 AND PLAYGROUND (K163)","EDUC","211","ELEMENTARY SCHOOL",
"3065350011","1120","1120","E 1O ST","EAST    1 O STREET","PS 99 & PLAYGROUND","PS 99 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3065490024","6006","6006","23 AVENUE","23 AVENUE","PS 226 & PLAYGROUND","PS 226 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3065940001","7331","7331","BAY PARKWAY","BAY PARKWAY","BEALIN SQUARE & SETH LOW PLGD","BEALIN SQUARE AND SETH LOW PLAYGROUND","PARKS","440","PARK",
"3065950033","99","99","AVENUE P","AVENUE P","IS 96 & PLAYGROUND","IS 96 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"3066100042",,"","E 4 ST","EAST    4 STREET","COL. DAVID MARCUS MEM PLYGRND","COL. DAVID MARCUS MEM PLAYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"3066110035","1662","1662","EAST 5 STREET","EAST    5 STREET","COL DAVID MARCURS MEM PLGD","COL DAVID MARCURS MEM PLAYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"3066120033","1582","1582","OCEAN PARKWAY","OCEAN PARKWAY","COL DAVID MARCUS MEM. PLGD","COL DAVID MARCUS MEM. PLAYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"3066310001","346-68","346-68","AVE P W 1 ST","AVENUE P WEST    1 STREET","PS 177 & PLAYGROUND","PS 177 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3066400013","1633","1633","EAST    8 STREET","EAST    8 STREET","PS 238 & PLAYGROUND","PS 238 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3066670024","1855","1855","STILLWELL AVENUE","STILLWELL AVENUE","PS 97 & PLAYGROUND","PS 97 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3066810169","415","415","AVENUE S","AVENUE S","PS 215 & PLAYGROUND","PS 215 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3067360041","1624","1624","CHESTNUT AVENUE","CHESTNUT AVENUE","AVE M FIELD","AVENUE M FIELD","DOT","872","MUNICIPAL PARKING - OUTDOOR",
"3067400025","1100","1100","ELM AVENUE","ELM AVENUE","PS 199 & PLAYGROUND","PS 199 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3067690018","1599-86","1599-86","22 STREET","22 STREET","PS 197 & PLAYGROUND","PS 197 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3068210244","1875","1875","EAST   17 STREET","EAST   17 STREET","IS 234 & PLAYGROUND","IS 234 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"3068750032","2360","2360","BENSON AVENUE","BENSON AVENUE","PS 101 & PLAYGROUND","PS 101 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3068830001","2630","2630","BENSON AVE","BENSON AVENUE","LAFAYETTE HS & ATHLETIC FIELD","LAFAYETTE HS AND ATHLETIC FIELD","EDUC","213","ACADEMIC HIGH SCHOOL",
"3068910001","8787","8787","24 AVENUE","24 AVENUE","JHS 281 & PLAYGROUND","JHS 281 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"3068910001","8787","8787","24 AVENUE","24 AVENUE","JHS 281 & PLAYGROUND","JHS 281 AND PLAYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"3069170001","87","87","BAY   49 STREET","BAY   49 STREET","PS 212 & PLAYGROUND","PS 212 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3069430030","1824","1824","SHORE PARKWAY","SHORE PARKWAY","SW SANIT.CMPLX.BKLYN.11 STRG","SW SANIT.CMPLX.BROOKLYN.11 STRG","SANIT","940","COMBINED MAINTENANCE/STORAGE FACILITY",
"3070170036",,"","WEST 21 STREET","WEST   21 STREET","LA PUERTA ALBIERTA DCC PLAYLOT","LA PUERTA ALBIERTA DCC PLAYGROUND","ACS","434","ACCESSORY PLAY AREA",
"3070510001","2929","2929","WEST   30 STREET","WEST   30 STREET","PS 329 & PLAYGROUND","PS 329 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3070530014","2947","2947","WEST   28 STREET","WEST   28 STREET","CONEY ISLAND I (SITES 4 & 5)","CONEY ISLAND I (SITES 4 AND 5)","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"3070650100",,"","WEST 15 STREET","WEST   15 STREET","CONEY ISLAND BEACH & BOARDWALK","CONEY ISLAND BEACH AND BOARDWALK","PARKS","462","BEACH",
"3070670100","0","","SURF AVENUE","SURF AVENUE","CONEY ISLAND HSES PLAYGROUND","CONEY ISLAND HOUSES PLAYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"3070700001","3058","3058","WEST 24 STREET","WEST   24 STREET","BERNARD HABER HOUSES & SNR CTR","BERNARD HABER HOUSES AND SNR CTR","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"3070740023","1519-23","1519-23","RIEGELMAN BDWALK W16","RIEGELMAN BDWALK WEST   16","PROPOSED STREET & PARK","PROPOSED STREET AND PARK","DOT","880","ROAD/HIGHWAY",
"3070740023","1519-23","1519-23","RIEGELMAN BDWALK W16","RIEGELMAN BDWALK WEST   16","PROPOSED STREET & PARK","PROPOSED STREET AND PARK","PARKS","440","PARK",
"3070740105","1507","1507","RIEGELMAN BOARDWALK","RIEGELMAN BOARDWALK","PROPOSED STREET & PARK","PROPOSED STREET AND PARK","DOT","880","ROAD/HIGHWAY",
"3070740105","1507","1507","RIEGELMAN BOARDWALK","RIEGELMAN BOARDWALK","PROPOSED STREET & PARK","PROPOSED STREET AND PARK","PARKS","440","PARK",
"3070840001","230","230","WEST    4 STREET","WEST    4 STREET","JHS 228 & PLAYGROUND","JHS 228 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"3071230066","345","345","VAN SICKLEN STREET","VAN SICKLEN STREET","PS 95 & PLAYGROUND","PS 95 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3071370001","29","29","AVENUE W","AVENUE W","MARLBORO HOUSES & PLAYGROUND","MARLBORO HOUSES AND PLAYGROUND","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"3071400001","84","84","AVENUE V","AVENUE V","AVE V SEWAGE PUMPING STATION","AVENUE V SEWAGE PUMPING STATION","DEP","1112","WASTEWATER PUMPING STATION",
"3071400016","2770","2770","86 STREET","86 STREET","MARLBORO HOUSES & SENIOR CENTR","MARLBORO HOUSES AND SENIOR CENTR","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"3071960001","350","350","AVENUE X","AVENUE X","PS 216 & PLAYGROUND","PS 216 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3072440001","864","864","AVENUE Z","AVENUE Z","PS 209 & PLAYGROUND","PS 209 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3072470013",,"","SHORE PARKWAY","SHORE PARKWAY","FUTURE GARAGE & SALT FACILITY","FUTURE GARAGE AND SALT FACILITY","DCAS","1900","IN USE-TENANTED",
"3072470013",,"","SHORE PARKWAY","SHORE PARKWAY","FUTURE GARAGE & SALT FACILITY","FUTURE GARAGE AND SALT FACILITY","SANIT","920","GARAGE",
"3072470218",,"","SHORE PARKWAY","SHORE PARKWAY","FUTURE GARAGE & SALT FACILITY","FUTURE GARAGE AND SALT FACILITY","SANIT","920","GARAGE",
"3072500025","2680","2680","SHORE PARKWAY","SHORE PARKWAY","JHS 303 & PLAYGROUND","JHS 303 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"3072540001","2800","2800","OCEAN PARKWAY","OCEAN PARKWAY","ABRAHAM LINCOLN HS & ATHLETIC","ABRAHAM LINCOLN HS AND ATHLETIC","EDUC","213","ACADEMIC HIGH SCHOOL",
"3072660040","2840","2840","WEST   12 STREET","WEST   12 STREET","PS 90 & PLAYGROUND JOP)","PS 90 AND PLAYGROUND JOP)","EDUC","211","ELEMENTARY SCHOOL",
"3072660040","2840","2840","WEST   12 STREET","WEST   12 STREET","PS 90 & PLAYGROUND JOP)","PS 90 AND PLAYGROUND JOP)","PARKS","430","PLAYGROUND/SPORTS AREA",
"3072660249",,"","SURF AVENUE","SURF AVENUE","BMT STILLWELL AVE. STATION","BMT STILLWELL AVENUE STATION","MTA","890","OTHER TRANSPORTATION FACILITY",
"3072680190","805","805","SURF AVENUE","SURF AVENUE","PEDESTRIAN RAMP-W 8 & SURF AVE","PEDESTRIAN RAMP-W 8 AND SURF AVENUE","PARKS","442","COMMUNITY PARK",
"3072790290","2929","2929","WEST    8 STREET","WEST    8 STREET","ENG 245 LAD 161 BAT 43  PCT 60","ENG 245 LAD 161 BAT 43  PRECINCT 60","FIRE","520","FIREHOUSE",
"3072790290","2929","2929","WEST    8 STREET","WEST    8 STREET","ENG 245 LAD 161 BAT 43  PCT 60","ENG 245 LAD 161 BAT 43  PRECINCT 60","NYPD","510","POLICE STATION",
"3072910030","1970","1970","HOMECREST AVENUE","HOMECREST AVENUE","PS 153 & PLAYGROUND","PS 153 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3073710052","2575","2575","CONEY ISLAND AVENUE","CONEY ISLAND AVENUE","N.Y.C.P.D. 61ST PRECINCT","NYPD 61ST PRECINCT","NYPD","510","POLICE STATION",
"3073810201",,"","NECK ROAD & E 22 ST","EAST   22 STREET","PS 206 & PLAYGROUND","PS 206 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3073870001","2935","2935","AVENUE W","AVENUE W","SHEEPSHEAD BAY HOUSES/PLAYGRND","SHEEPSHEAD BAY HOUSES/PLAYGROUND","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"3073870001","2935","2935","AVENUE W","AVENUE W","SHEEPSHEAD BAY HOUSES/PLAYGRND","SHEEPSHEAD BAY HOUSES/PLAYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"3074200026","1801","1801","AVENUE Y","AVENUE Y","PS 254 & PLAYGROUND","PS 254 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3074220501","0","","BEDFORD AVENUE","BEDFORD AVENUE","BILL BROWN MEMORIAL PLYGRD","BILL BROWN MEMORIAL PLAYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"3074240001",,"","AVE X AND BATCHELDER.ST","AVENUE X","IS 14 & PLAYGROUND","IS 14 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3074250002","3000","3000","AVENUE X","AVENUE X","SHEEPSD BAY HS & ATHL FLD (JOP","SHEEPSD BAY HS AND ATHL FLD (JOP","EDUC","213","ACADEMIC HIGH SCHOOL",
"3074250002","3000","3000","AVENUE X","AVENUE X","SHEEPSD BAY HS & ATHL FLD (JOP","SHEEPSD BAY HS AND ATHL FLD (JOP","PARKS","430","PLAYGROUND/SPORTS AREA",
"3074470001","2525","2525","HARING STREET","HARING STREET","PS 286  PLAYGROUND & DIST 22","PS 286  PLAYGROUND AND DIST 22","EDUC","211","ELEMENTARY SCHOOL",
"3074470001","2525","2525","HARING STREET","HARING STREET","PS 286  PLAYGROUND & DIST 22","PS 286  PLAYGROUND AND DIST 22","PARKS","430","PLAYGROUND/SPORTS AREA",
"3074740001","2675","2675","EAST   29 STREET","EAST   29 STREET","PS 52 & PLAYGROUND","PS 52 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"3074740001","2675","2675","EAST   29 STREET","EAST   29 STREET","PS 52 & PLAYGROUND","PS 52 AND PLAYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"3075510026","2310","2310","GLENWOOD ROAD","GLENWOOD ROAD","PS 152 & PLAYGROUND","PS 152 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
